course_id,course_code,course_name,category,programme,year,semester,batch,credits,course_type,theory_hours,lab_hours,tutorial_hours,total_weekly_hours,faculty_assigned,enrollment,prerequisite,co_requisite,assessment_pattern
1575,ITEPSK11CEIB2,Community Engagement IV,Skill-Based,ITEP,1,1,Batch-2,2,Practical,1,0,1,2,Dr. Priya Sharma,22,,,Project (50%) + Presentation (30%) + Viva (20%)
1576,ITEPSK11CTVB2,Critical Thinking V,Skill-Based,ITEP,1,1,Batch-2,2,Practical,1,0,1,2,Prof. Priyanka Sharma,15,Basic Critical,,Project (50%) + Presentation (30%) + Viva (20%)
1577,ITEPAE11LRB2,Logical Reasoning,AEC,ITEP,1,1,Batch-2,2,Theory,2,0,0,2,Dr. Sunita Verma,18,,,Project (50%) + Presentation (30%) + Viva (20%)
1578,ITEPAE11ILIB2,Information Literacy II,AEC,ITEP,1,1,Batch-2,3,Theory,3,0,1,4,Dr. Meera Gupta,20,,,Practical (60%) + Theory (40%)
1579,ITEPAE11MTIB2,Mathematical Thinking III,AEC,ITEP,1,1,Batch-2,2,Theory,2,0,0,2,Prof. Ramesh Verma,16,,,Project (50%) + Presentation (30%) + Viva (20%)
1580,ITEPAE11HAWB2,Health and Wellness IV,AEC,ITEP,1,1,Batch-2,3,Theory,3,0,1,4,Prof. Vinod Sharma,19,,,Practical (60%) + Theory (40%)
1581,ITEPAE11ASVB2,Analytical Skills V,AEC,ITEP,1,1,Batch-2,2,Theory,2,0,0,2,Dr. Gita Verma,14,Basic Analytical,,Continuous Assessment (40%) + End-term (60%)
1582,ITEPVA11WCB2,Water Conservation,VAC,ITEP,1,1,Batch-2,1,Theory,1,0,0,1,Prof. Deepak Agarwal,16,Basic Water,,Continuous Assessment (40%) + End-term (60%)
1583,ITEPVA11TAAB2,Traditional Arts and Crafts II,VAC,ITEP,1,1,Batch-2,1,Theory,1,0,0,1,Prof. Mahesh Singh,16,,,Practical (60%) + Theory (40%)
1584,ITEPVA11SSAB2,Social Service and Outreach III,VAC,ITEP,1,1,Batch-2,1,Theory,1,0,0,1,Dr. Pallavi Dixit,14,Basic Social,,Continuous Assessment (40%) + End-term (60%)
1585,ITEPVA11WCIB2,Water Conservation IV,VAC,ITEP,1,1,Batch-2,2,Theory,2,0,0,2,Prof. Nitin Bhatia,20,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1586,ITEPVA11IPAB2,Indian Philosophy and Traditions V,VAC,ITEP,1,1,Batch-2,2,Theory,2,0,0,2,Dr. Kalpana Verma,14,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1587,ITEPMA12CMB2,Classroom Management,Major,ITEP,1,2,Batch-2,5,Theory,5,0,1,6,Prof. Rohit Mehta,39,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1588,ITEPMA12RMIB2,Research Methods in Education II,Major,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Prof. Amit Singh,35,,,Project (50%) + Presentation (30%) + Viva (20%)
1589,ITEPMA12EMIB2,Educational Measurement III,Major,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Prof. Anil Kumar,39,Basic Educational,,Practical (60%) + Theory (40%)
1590,ITEPMA12GEIB2,Gifted Education IV,Major,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Dr. Rina Sharma,45,Basic Gifted,,Continuous Assessment (40%) + End-term (60%)
1591,ITEPMA12ELVB2,Educational Leadership V,Major,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Dr. Kiran Singh,55,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1592,ITEPMA12GEIB2,Gifted Education I,Major,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Dr. Rashmi Sinha,52,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1593,ITEPMI12UPB2,Urban Planning,Minor,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Dr. Pallavi Dixit,21,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1594,ITEPMI12LSIB2,Library Science II,Minor,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Dr. Kalpana Verma,23,,,Project (50%) + Presentation (30%) + Viva (20%)
1595,ITEPMI12LSIB2,Library Science III,Minor,ITEP,1,2,Batch-2,4,Theory,4,0,1,5,Dr. Kalpana Verma,22,Basic Library,,Continuous Assessment (40%) + End-term (60%)
1596,ITEPMI12PAIB2,Public Administration IV,Minor,ITEP,1,2,Batch-2,2,Theory,2,0,0,2,Dr. Rashmi Sinha,26,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1597,ITEPMI12DSVB2,Disability Studies V,Minor,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Dr. Nidhi Goyal,27,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1598,ITEPSK12PB2,Photography,Skill-Based,ITEP,1,2,Batch-2,2,Practical,1,0,1,2,Prof. Yogesh Kumar,20,,,Continuous Assessment (40%) + End-term (60%)
1599,ITEPSK12PSIB2,Presentation Skills II,Skill-Based,ITEP,1,2,Batch-2,2,Practical,1,0,1,2,Prof. Sumit Agarwal,21,,,Project (50%) + Presentation (30%) + Viva (20%)
1600,ITEPSK12MADB2,Mobile App Development III,Skill-Based,ITEP,1,2,Batch-2,3,Practical,2,0,1,3,Prof. Mohan Gupta,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1601,ITEPSK12ITIB2,ICT Tools in Education IV,Skill-Based,ITEP,1,2,Batch-2,2,Lab,1,2,0,3,Prof. Santosh Kumar,18,,,Practical (60%) + Theory (40%)
1602,ITEPSK12RMVB2,Research Methods V,Skill-Based,ITEP,1,2,Batch-2,3,Practical,2,0,1,3,Prof. Suresh Pandey,15,Basic Research,,Project (50%) + Presentation (30%) + Viva (20%)
1603,ITEPAE12DLB2,Digital Literacy,AEC,ITEP,1,2,Batch-2,2,Theory,2,0,0,2,Dr. Alka Shukla,15,,,Practical (60%) + Theory (40%)
1604,ITEPAE12ASIB2,Analytical Skills II,AEC,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Dr. Sudha Singh,19,Basic Analytical,,Practical (60%) + Theory (40%)
1605,ITEPAE12LRIB2,Logical Reasoning III,AEC,ITEP,1,2,Batch-2,2,Theory,2,0,0,2,Dr. Nirmala Devi,18,Basic Logical,,Practical (60%) + Theory (40%)
1606,ITEPAE12AIIB2,Academic Integrity IV,AEC,ITEP,1,2,Batch-2,3,Theory,3,0,1,4,Dr. Lakshmi Narayan,18,,,Practical (60%) + Theory (40%)
1607,ITEPAE12REVB2,Research Ethics V,AEC,ITEP,1,2,Batch-2,2,Theory,2,0,0,2,Dr. Preeti Jain,16,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1608,ITEPVA12SSAB2,Social Service and Outreach,VAC,ITEP,1,2,Batch-2,1,Theory,1,0,0,1,Dr. Sadhna Mishra,20,Basic Social,,Continuous Assessment (40%) + End-term (60%)
1609,ITEPVA12IPAB2,Indian Philosophy and Traditions II,VAC,ITEP,1,2,Batch-2,1,Theory,1,0,0,1,Prof. Rakesh Tiwari,18,,,Project (50%) + Presentation (30%) + Viva (20%)
1610,ITEPVA12WCIB2,Water Conservation III,VAC,ITEP,1,2,Batch-2,1,Theory,1,0,0,1,Prof. Subhash Patel,16,,,Continuous Assessment (40%) + End-term (60%)
1611,ITEPVA12YAMB2,Yoga and Meditation IV,VAC,ITEP,1,2,Batch-2,1,Theory,1,0,0,1,Dr. Nidhi Goyal,15,Basic Yoga,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1612,ITEPVA12OFVB2,Organic Farming V,VAC,ITEP,1,2,Batch-2,2,Theory,2,0,0,2,Prof. Kiran Desai,15,,,Practical (60%) + Theory (40%)
1613,ITEPMA23GEB2,Gifted Education,Major,ITEP,2,3,Batch-2,5,Theory,5,0,1,6,Dr. Shalini Gupta,30,,,Project (50%) + Presentation (30%) + Viva (20%)
1614,ITEPMA23ETIB2,Educational Technology II,Major,ITEP,2,3,Batch-2,3,Theory,3,0,1,4,Dr. Nirmala Devi,32,,,Practical (60%) + Theory (40%)
1615,ITEPMA23ETIB2,Educational Technology III,Major,ITEP,2,3,Batch-2,3,Theory,3,0,1,4,Dr. Sarita Singh,34,,,Practical (60%) + Theory (40%)
1616,ITEPMA23GACB2,Guidance and Counselling IV,Major,ITEP,2,3,Batch-2,5,Theory,5,0,1,6,Dr. Bindu Agrawal,44,,,Project (50%) + Presentation (30%) + Viva (20%)
1617,ITEPMA23AAEB2,Assessment and Evaluation V,Major,ITEP,2,3,Batch-2,3,Theory,3,0,1,4,Prof. Varun Chopra,50,,,Continuous Assessment (40%) + End-term (60%)
1618,ITEPMA23CDAB2,Child Development and Learning I,Major,ITEP,2,3,Batch-2,3,Theory,3,0,1,4,Dr. Sunita Verma,42,Basic Child,,Practical (60%) + Theory (40%)
1619,ITEPMI23RDB2,Rural Development,Minor,ITEP,2,3,Batch-2,4,Theory,4,0,1,5,Dr. Mohit Bansal,28,,,Continuous Assessment (40%) + End-term (60%)
1620,ITEPMI23ORIB2,Operations Research II,Minor,ITEP,2,3,Batch-2,2,Theory,2,0,0,2,Prof. Deepak Gupta,19,Basic Operations,,Continuous Assessment (40%) + End-term (60%)
1621,ITEPMI23DSIB2,Development Studies III,Minor,ITEP,2,3,Batch-2,2,Theory,2,0,0,2,Dr. Sharda Gupta,29,,,Continuous Assessment (40%) + End-term (60%)
1622,ITEPMI23GTIB2,Game Theory IV,Minor,ITEP,2,3,Batch-2,2,Theory,2,0,0,2,Prof. Gaurav Tiwari,26,Basic Game,,Project (50%) + Presentation (30%) + Viva (20%)
1623,ITEPMI23HRVB2,Human Rights V,Minor,ITEP,2,3,Batch-2,4,Theory,4,0,1,5,Prof. Nitin Agarwal,25,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1624,ITEPSK23TMB2,Time Management,Skill-Based,ITEP,2,3,Batch-2,3,Practical,2,0,1,3,Prof. Naresh Chandra,15,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1625,ITEPSK23DMIB2,Digital Marketing II,Skill-Based,ITEP,2,3,Batch-2,3,Practical,2,0,1,3,Prof. Dinesh Kumar,12,,,Project (50%) + Presentation (30%) + Viva (20%)
1626,ITEPSK23FL(B2,Foreign Language (French) III,Skill-Based,ITEP,2,3,Batch-2,2,Practical,1,0,1,2,Dr. Anita Kulkarni,14,,,Project (50%) + Presentation (30%) + Viva (20%)
1627,ITEPSK23FL(B2,Foreign Language (Spanish) IV,Skill-Based,ITEP,2,3,Batch-2,2,Practical,1,0,1,2,Dr. Pooja Agarwal,14,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1628,ITEPSK23CWVB2,Creative Writing V,Skill-Based,ITEP,2,3,Batch-2,3,Practical,2,0,1,3,Prof. Rohit Mehta,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1629,ITEPAE23STB2,Scientific Temper,AEC,ITEP,2,3,Batch-2,2,Theory,2,0,0,2,Prof. Vivek Gupta,15,Basic Scientific,,Continuous Assessment (40%) + End-term (60%)
1630,ITEPAE23LRIB2,Logical Reasoning II,AEC,ITEP,2,3,Batch-2,3,Theory,3,0,1,4,Prof. Vivek Gupta,13,,,Project (50%) + Presentation (30%) + Viva (20%)
1631,ITEPAE23IAWB2,Internet and Web Technologies III,AEC,ITEP,2,3,Batch-2,2,Theory,2,0,0,2,Dr. Rekha Devi,12,Basic Internet,,Practical (60%) + Theory (40%)
1632,ITEPAE23HCIB2,Hindi Communication IV,AEC,ITEP,2,3,Batch-2,3,Theory,3,0,1,4,Prof. Ramesh Singh,13,Basic Hindi,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1633,ITEPAE23RLVB2,Regional Language V,AEC,ITEP,2,3,Batch-2,2,Theory,2,0,0,2,Prof. Mukesh Yadav,20,,,Continuous Assessment (40%) + End-term (60%)
1634,ITEPVA23REB2,Renewable Energy,VAC,ITEP,2,3,Batch-2,2,Theory,2,0,0,2,Dr. Pushpa Jain,13,,,Project (50%) + Presentation (30%) + Viva (20%)
1635,ITEPVA23AAWB2,Ayurveda and Wellness II,VAC,ITEP,2,3,Batch-2,2,Theory,2,0,0,2,Dr. Deepika Rao,16,,,Continuous Assessment (40%) + End-term (60%)
1636,ITEPVA23IKSB2,Indian Knowledge Systems III,VAC,ITEP,2,3,Batch-2,1,Theory,1,0,0,1,Prof. Mohan Gupta,13,,,Continuous Assessment (40%) + End-term (60%)
1637,ITEPVA23TAAB2,Traditional Arts and Crafts IV,VAC,ITEP,2,3,Batch-2,1,Theory,1,0,0,1,Prof. Mohan Gupta,13,Basic Traditional,,Project (50%) + Presentation (30%) + Viva (20%)
1638,ITEPVA23HVVB2,Human Values V,VAC,ITEP,2,3,Batch-2,2,Theory,2,0,0,2,Prof. Ramesh Singh,12,,,Project (50%) + Presentation (30%) + Viva (20%)
1639,ITEPMA24CEB2,Comparative Education,Major,ITEP,2,4,Batch-2,3,Theory,3,0,1,4,Dr. Ritu Malhotra,35,Basic Comparative,,Project (50%) + Presentation (30%) + Viva (20%)
1640,ITEPMA24ESIB2,Educational Statistics II,Major,ITEP,2,4,Batch-2,4,Theory,4,0,1,5,Prof. Ramesh Verma,50,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1641,ITEPMA24PEIB2,Peace Education III,Major,ITEP,2,4,Batch-2,4,Theory,4,0,1,5,Dr. Deepika Rao,41,,,Practical (60%) + Theory (40%)
1642,ITEPMA24GACB2,Guidance and Counselling IV,Major,ITEP,2,4,Batch-2,5,Theory,5,0,1,6,Prof. Ajay Dubey,44,,,Project (50%) + Presentation (30%) + Viva (20%)
1643,ITEPMA24CEVB2,Comparative Education V,Major,ITEP,2,4,Batch-2,3,Theory,3,0,1,4,Prof. Manoj Verma,46,Basic Comparative,,Project (50%) + Presentation (30%) + Viva (20%)
1644,ITEPMA24DEIB2,Distance Education I,Major,ITEP,2,4,Batch-2,3,Theory,3,0,1,4,Dr. Neha Bansal,37,,,Continuous Assessment (40%) + End-term (60%)
1645,ITEPMI24PAB2,Public Administration,Minor,ITEP,2,4,Batch-2,3,Theory,3,0,1,4,Dr. Sunanda Jain,21,Basic Public,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1646,ITEPMI24LSIB2,Library Science II,Minor,ITEP,2,4,Batch-2,3,Theory,3,0,1,4,Dr. Kusum Gupta,19,,,Practical (60%) + Theory (40%)
1647,ITEPMI24SDIB2,Sustainable Development III,Minor,ITEP,2,4,Batch-2,4,Theory,4,0,1,5,Prof. Anil Patel,19,,,Continuous Assessment (40%) + End-term (60%)
1648,ITEPMI24DSIB2,Development Studies IV,Minor,ITEP,2,4,Batch-2,2,Theory,2,0,0,2,Prof. Tarun Kumar,25,,,Practical (60%) + Theory (40%)
1649,ITEPMI24NVB2,Neuroscience V,Minor,ITEP,2,4,Batch-2,2,Theory,2,0,0,2,Prof. Naveen Joshi,24,Basic Neuroscience,,Continuous Assessment (40%) + End-term (60%)
1650,ITEPSK24TWB2,Technical Writing,Skill-Based,ITEP,2,4,Batch-2,2,Practical,1,0,1,2,Prof. Raman Patel,17,,,Continuous Assessment (40%) + End-term (60%)
1651,ITEPSK24TWIB2,Technical Writing II,Skill-Based,ITEP,2,4,Batch-2,2,Practical,1,0,1,2,Dr. Archana Singh,16,,,Practical (60%) + Theory (40%)
1652,ITEPSK24PSIB2,Public Speaking III,Skill-Based,ITEP,2,4,Batch-2,3,Practical,2,0,1,3,Dr. Vandana Singh,18,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1653,ITEPSK24FL(B2,Foreign Language (Japanese) IV,Skill-Based,ITEP,2,4,Batch-2,2,Practical,1,0,1,2,Dr. Urvashi Sharma,15,,,Continuous Assessment (40%) + End-term (60%)
1654,ITEPSK24WDVB2,Web Development V,Skill-Based,ITEP,2,4,Batch-2,2,Practical,1,0,1,2,Prof. Suresh Pandey,15,Basic Web,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1655,ITEPAE24STB2,Scientific Temper,AEC,ITEP,2,4,Batch-2,3,Theory,3,0,1,4,Prof. Subhash Patel,18,,,Project (50%) + Presentation (30%) + Viva (20%)
1656,ITEPAE24ILIB2,Information Literacy II,AEC,ITEP,2,4,Batch-2,2,Theory,2,0,0,2,Prof. Ashok Yadav,17,,,Project (50%) + Presentation (30%) + Viva (20%)
1657,ITEPAE24ILIB2,Information Literacy III,AEC,ITEP,2,4,Batch-2,2,Theory,2,0,0,2,Prof. Rakesh Tiwari,17,Basic Information,,Practical (60%) + Theory (40%)
1658,ITEPAE24AIIB2,Academic Integrity IV,AEC,ITEP,2,4,Batch-2,2,Theory,2,0,0,2,Prof. Ajit Gupta,16,Basic Academic,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1659,ITEPAE24AIVB2,Academic Integrity V,AEC,ITEP,2,4,Batch-2,2,Theory,2,0,0,2,Prof. Gaurav Tiwari,19,,,Project (50%) + Presentation (30%) + Viva (20%)
1660,ITEPVA24FMAB2,Folk Music and Dance,VAC,ITEP,2,4,Batch-2,1,Theory,1,0,0,1,Dr. Rekha Devi,17,,,Practical (60%) + Theory (40%)
1661,ITEPVA24FMAB2,Folk Music and Dance II,VAC,ITEP,2,4,Batch-2,1,Theory,1,0,0,1,Dr. Seema Singh,15,,,Practical (60%) + Theory (40%)
1662,ITEPVA24CVIB2,Constitutional Values III,VAC,ITEP,2,4,Batch-2,2,Theory,2,0,0,2,Dr. Seema Chandra,12,,,Continuous Assessment (40%) + End-term (60%)
1663,ITEPVA24OFIB2,Organic Farming IV,VAC,ITEP,2,4,Batch-2,1,Theory,1,0,0,1,Dr. Sunanda Jain,14,,,Continuous Assessment (40%) + End-term (60%)
1664,ITEPVA24SSAB2,Social Service and Outreach V,VAC,ITEP,2,4,Batch-2,1,Theory,1,0,0,1,Dr. Rekha Singh,16,,,Project (50%) + Presentation (30%) + Viva (20%)
1665,ITEPMA35POEB2,Philosophy of Education,Major,ITEP,3,5,Batch-2,5,Theory,5,0,1,6,Prof. Sunil Bhatt,40,Basic Philosophy,,Practical (60%) + Theory (40%)
1666,ITEPMA35GACB2,Guidance and Counselling II,Major,ITEP,3,5,Batch-2,4,Theory,4,0,1,5,Dr. Jyoti Sharma,42,Basic Guidance,,Project (50%) + Presentation (30%) + Viva (20%)
1667,ITEPMA35AAEB2,Assessment and Evaluation III,Major,ITEP,3,5,Batch-2,3,Theory,3,0,1,4,Prof. Sanjay Kumar,38,,,Continuous Assessment (40%) + End-term (60%)
1668,ITEPMA35EEIB2,Environmental Education IV,Major,ITEP,3,5,Batch-2,5,Theory,5,0,1,6,Prof. Ramesh Singh,42,Basic Environmental,,Practical (60%) + Theory (40%)
1669,ITEPMA35POEB2,Philosophy of Education V,Major,ITEP,3,5,Batch-2,5,Theory,5,0,1,6,Prof. Ajit Gupta,45,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1670,ITEPMA35CAPB2,Curriculum and Pedagogy I,Major,ITEP,3,5,Batch-2,3,Theory,3,0,1,4,Dr. Preeti Jain,45,,,Practical (60%) + Theory (40%)
1671,ITEPMI35PAB2,Public Administration,Minor,ITEP,3,5,Batch-2,3,Theory,3,0,1,4,Prof. Nitin Bhatia,27,Basic Public,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1672,ITEPMI35CRIB2,Conflict Resolution II,Minor,ITEP,3,5,Batch-2,3,Theory,3,0,1,4,Prof. Subhash Patel,18,,,Practical (60%) + Theory (40%)
1673,ITEPMI35RDIB2,Rural Development III,Minor,ITEP,3,5,Batch-2,3,Theory,3,0,1,4,Prof. Ravi Krishnan,18,Basic Rural,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1674,ITEPMI35BEIB2,Behavioral Economics IV,Minor,ITEP,3,5,Batch-2,3,Theory,3,0,1,4,Prof. Manoj Verma,27,Basic Behavioral,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1675,ITEPMI35BEVB2,Behavioral Economics V,Minor,ITEP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Sonal Mishra,19,,,Project (50%) + Presentation (30%) + Viva (20%)
1676,ITEPSK35CSB2,Communication Skills,Skill-Based,ITEP,3,5,Batch-2,2,Practical,1,0,1,2,Prof. Rajesh Kumar,15,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1677,ITEPSK35DAIB2,Data Analytics II,Skill-Based,ITEP,3,5,Batch-2,2,Practical,1,0,1,2,Prof. Ashish Yadav,16,,,Project (50%) + Presentation (30%) + Viva (20%)
1678,ITEPSK35FL(B2,Foreign Language (French) III,Skill-Based,ITEP,3,5,Batch-2,3,Practical,2,0,1,3,Prof. Harish Chandra,16,Basic Foreign,,Continuous Assessment (40%) + End-term (60%)
1679,ITEPSK35EIIB2,Emotional Intelligence IV,Skill-Based,ITEP,3,5,Batch-2,2,Practical,1,0,1,2,Prof. Yogesh Kumar,11,Basic Emotional,,Continuous Assessment (40%) + End-term (60%)
1680,ITEPSK35EIVB2,Emotional Intelligence V,Skill-Based,ITEP,3,5,Batch-2,3,Practical,2,0,1,3,Dr. Shalini Gupta,15,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1681,ITEPAE35DLB2,Digital Literacy,AEC,ITEP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Madhavi Sharma,18,,,Continuous Assessment (40%) + End-term (60%)
1682,ITEPAE35LRIB2,Logical Reasoning II,AEC,ITEP,3,5,Batch-2,2,Theory,2,0,0,2,Prof. Ashok Yadav,10,,,Practical (60%) + Theory (40%)
1683,ITEPAE35ECIB2,English Communication III,AEC,ITEP,3,5,Batch-2,2,Theory,2,0,0,2,Prof. Arjun Nair,17,,,Practical (60%) + Theory (40%)
1684,ITEPAE35ECIB2,English Communication IV,AEC,ITEP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Bharti Sharma,18,,,Continuous Assessment (40%) + End-term (60%)
1685,ITEPAE35LSVB2,Life Skills V,AEC,ITEP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Kavita Bhatt,12,,,Practical (60%) + Theory (40%)
1686,ITEPVA35CHB2,Cultural Heritage,VAC,ITEP,3,5,Batch-2,1,Theory,1,0,0,1,Dr. Nisha Verma,10,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1687,ITEPVA35IPAB2,Indian Philosophy and Traditions II,VAC,ITEP,3,5,Batch-2,1,Theory,1,0,0,1,Prof. Sanjay Kumar,17,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1688,ITEPVA35CVIB2,Constitutional Values III,VAC,ITEP,3,5,Batch-2,2,Theory,2,0,0,2,Prof. Priyanka Sharma,12,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1689,ITEPVA35WMIB2,Waste Management IV,VAC,ITEP,3,5,Batch-2,2,Theory,2,0,0,2,Prof. Rakesh Gupta,14,,,Practical (60%) + Theory (40%)
1690,ITEPVA35EAMB2,Ethics and Moral Values V,VAC,ITEP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Ritu Malhotra,16,,,Continuous Assessment (40%) + End-term (60%)
1691,ITEPMA36DEB2,Distance Education,Major,ITEP,3,6,Batch-2,4,Theory,4,0,1,5,Dr. Sunanda Jain,35,Basic Distance,,Continuous Assessment (40%) + End-term (60%)
1692,ITEPMA36IEIB2,Inclusive Education II,Major,ITEP,3,6,Batch-2,4,Theory,4,0,1,5,Dr. Sunita Verma,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1693,ITEPMA36SOEB2,Sociology of Education III,Major,ITEP,3,6,Batch-2,4,Theory,4,0,1,5,Prof. Vinay Joshi,44,,,Continuous Assessment (40%) + End-term (60%)
1694,ITEPMA36CDAB2,Child Development and Learning IV,Major,ITEP,3,6,Batch-2,5,Theory,5,0,1,6,Prof. Sneha Jain,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1695,ITEPMA36EEVB2,Environmental Education V,Major,ITEP,3,6,Batch-2,3,Theory,3,0,1,4,Prof. Vinod Sharma,31,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1696,ITEPMA36TDIB2,Teacher Development I,Major,ITEP,3,6,Batch-2,3,Theory,3,0,1,4,Prof. Pankaj Verma,29,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1697,ITEPMI36DSB2,Development Studies,Minor,ITEP,3,6,Batch-2,4,Theory,4,0,1,5,Dr. Divya Menon,19,,,Practical (60%) + Theory (40%)
1698,ITEPMI36SWIB2,Social Work II,Minor,ITEP,3,6,Batch-2,2,Theory,2,0,0,2,Prof. Rakesh Tiwari,25,,,Practical (60%) + Theory (40%)
1699,ITEPMI36DSIB2,Development Studies III,Minor,ITEP,3,6,Batch-2,3,Theory,3,0,1,4,Prof. Ajit Gupta,24,Basic Development,,Continuous Assessment (40%) + End-term (60%)
1700,ITEPMI36ISIB2,Information Science IV,Minor,ITEP,3,6,Batch-2,2,Theory,2,0,0,2,Dr. Geeta Sharma,19,Basic Information,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1701,ITEPMI36GSVB2,Gender Studies V,Minor,ITEP,3,6,Batch-2,4,Theory,4,0,1,5,Prof. Mahesh Singh,18,,,Practical (60%) + Theory (40%)
1702,ITEPSK36PSB2,Presentation Skills,Skill-Based,ITEP,3,6,Batch-2,3,Practical,2,0,1,3,Dr. Urvashi Sharma,17,,,Project (50%) + Presentation (30%) + Viva (20%)
1703,ITEPSK36MADB2,Mobile App Development II,Skill-Based,ITEP,3,6,Batch-2,3,Practical,2,0,1,3,Prof. Yogesh Kumar,12,,,Project (50%) + Presentation (30%) + Viva (20%)
1704,ITEPSK36DMIB2,Digital Marketing III,Skill-Based,ITEP,3,6,Batch-2,3,Practical,2,0,1,3,Dr. Madhuri Patil,10,,,Practical (60%) + Theory (40%)
1705,ITEPSK36LSIB2,Leadership Skills IV,Skill-Based,ITEP,3,6,Batch-2,3,Practical,2,0,1,3,Prof. Tarun Kumar,10,,,Continuous Assessment (40%) + End-term (60%)
1706,ITEPSK36CTVB2,Critical Thinking V,Skill-Based,ITEP,3,6,Batch-2,3,Practical,2,0,1,3,Prof. Vijay Prasad,14,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1707,ITEPAE36HAWB2,Health and Wellness,AEC,ITEP,3,6,Batch-2,3,Theory,3,0,1,4,Prof. Ashish Yadav,11,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1708,ITEPAE36ECIB2,English Communication II,AEC,ITEP,3,6,Batch-2,3,Theory,3,0,1,4,Dr. Sunita Verma,14,,,Practical (60%) + Theory (40%)
1709,ITEPAE36LRIB2,Logical Reasoning III,AEC,ITEP,3,6,Batch-2,2,Theory,2,0,0,2,Dr. Anita Kulkarni,14,,,Continuous Assessment (40%) + End-term (60%)
1710,ITEPAE36REIB2,Research Ethics IV,AEC,ITEP,3,6,Batch-2,2,Theory,2,0,0,2,Dr. Rashmi Sinha,16,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
1711,ITEPAE36IAWB2,Internet and Web Technologies V,AEC,ITEP,3,6,Batch-2,3,Theory,3,0,1,4,Prof. Naveen Joshi,14,,,Continuous Assessment (40%) + End-term (60%)
1712,ITEPVA36YAMB2,Yoga and Meditation,VAC,ITEP,3,6,Batch-2,2,Theory,2,0,0,2,Prof. Mohan Gupta,10,,,Practical (60%) + Theory (40%)
1713,ITEPVA36IPAB2,Indian Philosophy and Traditions II,VAC,ITEP,3,6,Batch-2,1,Theory,1,0,0,1,Prof. Lalit Singh,12,,,Practical (60%) + Theory (40%)
1714,ITEPVA36CDIB2,Community Development III,VAC,ITEP,3,6,Batch-2,1,Theory,1,0,0,1,Dr. Sonal Mishra,10,,,Practical (60%) + Theory (40%)
